# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{info:{board_id:5,id_str:'STRATO4 Version 1.4',serial:'1638',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'4'},sw_version:{v_ma:'2',v_mi:'3',v_pa:'0',v_info:'STD',bt_t:'11:08:35',bt_d:'Oct 13 2023'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
8734.275;8733.390;2026-09-01T09:42:05.0Z;3;49.7811852;8.3334913;1.3;26199.2;14.6;10;26246.7;-5.0;-16.5;-17.7;22.8;0.10;1.01;8.01;3.27;5.05;0.406;0.368;0.441;1;0.000;1;0.000;0;0.002;0;0.002
8736.275;8735.389;2026-09-01T09:42:07.0Z;3;49.7812477;8.3333536;1.3;26208.0;27.0;10;26255.5;-4.9;-16.5;-17.8;22.7;0.10;0.94;8.01;3.27;5.05;0.407;0.367;0.441;1;0.000;1;0.000;0;0.002;0;0.002
8738.275;8737.388;2026-09-01T09:42:09.0Z;3;49.7813384;8.3331677;1.3;26215.7;31.4;10;26263.2;-5.2;-16.8;-17.9;22.7;0.10;0.88;8.01;3.27;5.05;0.407;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8740.275;8739.388;2026-09-01T09:42:11.0Z;3;49.7814267;8.3330062;1.3;26223.7;23.4;10;26271.2;-5.0;-17.1;-18.0;22.6;0.10;0.84;8.01;3.27;5.05;0.408;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8742.277;8741.387;2026-09-01T09:42:13.0Z;3;49.7815008;8.3329000;1.3;26233.2;18.6;10;26280.6;-5.0;-17.2;-18.1;22.6;0.10;0.89;8.00;3.27;5.05;0.407;0.368;0.441;1;0.000;1;0.000;0;0.002;0;0.002
8744.277;8743.385;2026-09-01T09:42:15.0Z;3;49.7815591;8.3328082;1.3;26241.3;14.3;10;26288.8;-4.8;-17.3;-18.2;22.6;0.10;0.89;8.02;3.27;5.06;0.407;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8746.277;8745.385;2026-09-01T09:42:17.0Z;3;49.7815928;8.3327335;1.3;26250.1;10.6;10;26297.6;-5.0;-17.2;-18.2;22.6;0.10;1.00;8.01;3.27;5.05;0.407;0.367;0.441;1;0.000;1;0.000;0;0.002;0;0.002
8748.277;8747.382;2026-09-01T09:42:19.0Z;3;49.7816497;8.3326667;1.3;26259.6;18.6;10;26307.1;-5.0;-17.2;-18.3;22.4;0.10;1.11;8.01;3.27;5.05;0.406;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8750.277;8749.381;2026-09-01T09:42:21.0Z;3;49.7817555;8.3325490;1.3;26268.0;32.3;10;26315.5;-5.0;-17.3;-18.4;22.5;0.10;0.94;8.01;3.27;5.05;0.409;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8752.277;8751.380;2026-09-01T09:42:23.0Z;3;49.7818781;8.3323847;1.3;26276.0;30.2;10;26323.5;-4.9;-17.8;-18.6;22.4;0.10;0.82;8.01;3.27;5.05;0.407;0.367;0.441;1;0.000;1;0.000;0;0.002;0;0.002
8754.277;8753.379;2026-09-01T09:42:25.0Z;3;49.7819525;8.3322500;1.3;26285.9;17.1;10;26333.4;-5.2;-17.8;-18.7;22.5;0.10;0.91;8.02;3.27;5.05;0.408;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8756.277;8755.378;2026-09-01T09:42:27.0Z;3;49.7819908;8.3321734;1.3;26294.5;9.0;10;26342.0;-5.0;-17.5;-18.6;22.5;0.14;5.72;8.01;3.27;5.06;0.407;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8758.277;8757.377;2026-09-01T09:42:29.0Z;3;49.7820111;8.3321140;1.3;26303.0;9.8;10;26350.5;-4.9;-16.5;-18.1;22.5;0.10;7.40;8.01;3.27;5.05;0.408;0.368;0.442;1;0.000;1;0.000;0;0.002;0;0.002
8760.277;8759.375;2026-09-01T09:42:31.0Z;3;49.7820455;8.3320398;1.3;26312.7;13.3;10;26360.2;-4.9;-15.8;-17.5;22.5;1.78;7.40;8.01;3.27;5.06;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8762.277;8761.373;2026-09-01T09:42:33.0Z;3;49.7821123;8.3319688;1.3;26321.9;19.6;10;26369.3;-4.9;-15.2;-17.0;22.4;4.23;5.72;8.00;3.27;5.05;0.406;0.367;0.443;1;0.000;1;0.000;0;0.002;0;0.002
8764.277;8763.371;2026-09-01T09:42:35.0Z;3;49.7822146;8.3318998;1.3;26330.4;23.7;10;26377.9;-4.9;-14.8;-16.7;22.6;2.27;4.04;8.01;3.27;5.05;0.407;0.368;0.443;1;0.000;1;0.000;0;0.002;0;0.002
8766.277;8765.370;2026-09-01T09:42:37.0Z;3;49.7823004;8.3318346;1.3;26339.3;14.7;10;26386.8;-4.7;-14.8;-16.6;22.4;0.10;2.35;8.01;3.27;5.05;0.407;0.367;0.441;1;0.000;1;0.000;0;0.002;0;0.002
8768.278;8767.369;2026-09-01T09:42:39.0Z;3;49.7823415;8.3317961;1.3;26348.6;6.4;10;26396.1;-5.0;-15.1;-16.7;22.3;0.10;0.97;8.00;3.27;5.05;0.406;0.368;0.443;1;0.000;1;0.000;0;0.002;0;0.002
8770.277;8769.368;2026-09-01T09:42:41.0Z;3;49.7823623;8.3318025;1.3;26356.9;3.2;10;26404.3;-4.9;-15.3;-16.9;22.4;0.10;0.86;8.01;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8772.277;8771.365;2026-09-01T09:42:43.0Z;3;49.7823751;8.3318063;1.3;26365.0;4.1;10;26412.5;-5.0;-15.5;-17.1;22.1;0.10;0.98;8.00;3.27;5.05;0.406;0.367;0.443;1;0.000;1;0.000;0;0.002;0;0.002
8774.278;8773.365;2026-09-01T09:42:45.0Z;3;49.7824098;8.3317780;1.3;26374.1;11.2;10;26421.6;-4.8;-15.3;-17.1;22.2;0.10;7.40;8.02;3.27;5.06;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8776.278;8775.364;2026-09-01T09:42:47.0Z;3;49.7824913;8.3317604;1.3;26382.3;20.7;10;26429.8;-4.9;-14.6;-16.4;22.2;2.63;4.04;8.01;3.27;5.06;0.406;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8778.278;8777.363;2026-09-01T09:42:49.0Z;3;49.7825980;8.3317602;1.3;26390.8;21.0;10;26438.3;-4.9;-14.6;-16.3;22.4;0.10;1.11;8.01;3.27;5.06;0.409;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8780.278;8779.362;2026-09-01T09:42:51.0Z;3;49.7826712;8.3317253;1.3;26400.4;12.0;10;26447.9;-5.0;-14.8;-16.5;22.1;0.10;0.87;8.02;3.27;5.06;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8782.278;8781.361;2026-09-01T09:42:53.0Z;3;49.7826999;8.3316774;1.3;26409.3;5.5;10;26456.8;-5.0;-15.1;-16.6;22.1;0.10;0.85;8.01;3.27;5.05;0.408;0.367;0.443;1;0.000;1;0.000;0;0.002;0;0.002
8784.278;8783.361;2026-09-01T09:42:55.0Z;3;49.7826969;8.3316625;1.3;26417.6;1.0;10;26465.1;-5.0;-15.1;-16.7;22.1;0.10;2.23;8.02;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8786.278;8785.361;2026-09-01T09:42:57.0Z;3;49.7827111;8.3316516;1.3;26426.9;7.0;10;26474.4;-4.8;-14.5;-16.4;22.3;0.43;7.40;8.02;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8788.278;8787.360;2026-09-01T09:42:59.0Z;3;49.7827647;8.3316114;1.3;26435.3;16.9;10;26482.7;-4.9;-13.7;-15.6;22.6;1.23;7.40;8.01;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8790.279;8789.360;2026-09-01T09:43:01.0Z;3;49.7828585;8.3315696;1.3;26443.8;19.8;10;26491.3;-5.0;-13.1;-15.2;22.2;0.88;5.72;8.02;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8792.279;8791.359;2026-09-01T09:43:03.0Z;3;49.7829285;8.3315456;1.3;26453.5;9.6;10;26501.0;-4.9;-12.6;-15.2;21.9;1.83;5.72;8.00;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8794.278;8793.358;2026-09-01T09:43:05.0Z;3;49.7829443;8.3314955;1.3;26461.9;9.2;10;26509.4;-4.9;-12.2;-14.8;22.3;1.46;5.72;8.00;3.27;5.05;0.406;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8796.278;8795.358;2026-09-01T09:43:07.0Z;3;49.7829418;8.3314140;1.3;26470.1;10.8;10;26517.6;-4.9;-11.9;-14.2;22.3;0.10;1.08;8.01;3.27;5.05;0.406;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8798.278;8797.359;2026-09-01T09:43:09.0Z;3;49.7829781;8.3313480;1.3;26479.0;13.6;10;26526.4;-5.0;-12.5;-14.5;22.0;0.10;1.07;8.01;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8800.278;8799.359;2026-09-01T09:43:11.0Z;3;49.7830559;8.3312934;1.3;26486.9;19.9;10;26534.4;-4.9;-12.9;-14.7;22.0;0.10;0.99;8.00;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8802.278;8801.358;2026-09-01T09:43:13.0Z;3;49.7831484;8.3312211;1.3;26494.9;20.2;10;26542.4;-5.0;-13.2;-14.9;22.0;0.10;0.88;8.00;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8804.278;8803.359;2026-09-01T09:43:15.0Z;3;49.7832227;8.3311594;1.3;26504.5;13.8;10;26552.0;-5.0;-13.6;-15.1;21.8;0.10;0.85;8.01;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8806.279;8805.359;2026-09-01T09:43:17.0Z;3;49.7832707;8.3311361;1.3;26513.1;6.4;10;26560.6;-4.8;-13.9;-15.2;22.0;0.10;0.83;8.01;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8808.279;8807.360;2026-09-01T09:43:19.0Z;3;49.7832870;8.3311203;1.3;26521.2;3.7;10;26568.7;-4.9;-14.0;-15.3;21.9;0.10;0.93;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8810.279;8809.361;2026-09-01T09:43:21.0Z;3;49.7833190;8.3310856;1.3;26530.8;12.0;10;26578.3;-4.9;-14.2;-15.5;21.9;0.10;1.07;8.02;3.27;5.06;0.409;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8812.279;8811.361;2026-09-01T09:43:23.0Z;3;49.7834063;8.3310426;1.3;26539.2;23.5;10;26586.7;-5.0;-14.2;-15.6;21.8;2.58;7.40;8.01;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8814.279;8813.361;2026-09-01T09:43:25.0Z;3;49.7835213;8.3309888;1.3;26547.6;23.1;10;26595.1;-5.0;-13.1;-15.2;22.0;0.10;5.72;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8816.279;8815.361;2026-09-01T09:43:27.0Z;3;49.7836002;8.3309271;1.3;26557.0;13.2;10;26604.5;-4.8;-13.2;-14.9;21.7;0.10;0.90;8.01;3.27;5.05;0.409;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8818.279;8817.361;2026-09-01T09:43:29.0Z;3;49.7836355;8.3308932;1.3;26565.6;4.9;10;26613.1;-4.9;-13.5;-15.1;21.8;0.10;0.87;8.01;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8820.279;8819.361;2026-09-01T09:43:31.0Z;3;49.7836556;8.3308850;1.3;26573.6;4.2;10;26621.1;-4.8;-13.9;-15.3;21.7;0.10;0.91;8.00;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8822.279;8821.362;2026-09-01T09:43:33.0Z;3;49.7836854;8.3308488;1.3;26582.5;11.0;10;26630.0;-4.8;-14.1;-15.5;21.7;0.10;0.92;8.00;3.27;5.05;0.406;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8824.279;8823.362;2026-09-01T09:43:35.0Z;3;49.7837399;8.3307780;1.3;26591.9;17.4;10;26639.4;-4.9;-14.4;-15.6;21.6;0.10;3.87;8.00;3.27;5.05;0.406;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8826.279;8825.363;2026-09-01T09:43:37.0Z;3;49.7838400;8.3306939;1.3;26599.8;26.9;10;26647.2;-4.8;-14.4;-15.6;21.6;0.10;1.01;8.01;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8828.279;8827.363;2026-09-01T09:43:39.0Z;3;49.7839573;8.3306042;1.3;26608.4;23.7;10;26655.9;-4.8;-14.8;-15.9;21.6;0.10;0.92;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8830.279;8829.363;2026-09-01T09:43:41.0Z;3;49.7840391;8.3305174;1.3;26618.1;16.5;10;26665.6;-4.9;-14.8;-16.1;21.7;0.10;0.92;8.01;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8832.279;8831.363;2026-09-01T09:43:43.0Z;3;49.7840914;8.3304566;1.3;26626.2;10.6;10;26673.7;-4.9;-15.0;-16.1;21.5;0.10;0.94;8.02;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8834.279;8833.363;2026-09-01T09:43:45.0Z;3;49.7841394;8.3304080;1.3;26634.5;13.4;10;26682.0;-4.9;-14.8;-16.2;21.3;0.10;0.97;8.02;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8836.279;8835.363;2026-09-01T09:43:47.0Z;3;49.7842164;8.3303189;1.3;26643.8;23.9;10;26691.3;-4.9;-15.0;-16.2;21.4;0.10;0.95;8.01;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8838.280;8837.362;2026-09-01T09:43:49.0Z;3;49.7843392;8.3301884;1.3;26651.5;34.4;10;26699.0;-4.9;-15.2;-16.3;21.3;0.10;0.94;8.02;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8840.280;8839.362;2026-09-01T09:43:51.0Z;3;49.7844867;8.3300599;1.3;26659.3;31.6;10;26706.8;-5.0;-15.5;-16.6;21.4;0.10;0.85;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8842.280;8841.362;2026-09-01T09:43:53.0Z;3;49.7845985;8.3299398;1.3;26668.1;24.3;10;26715.6;-4.9;-15.5;-16.7;21.1;0.98;5.72;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8844.280;8843.361;2026-09-01T09:43:55.0Z;3;49.7846735;8.3298117;1.3;26676.5;20.6;10;26724.0;-4.8;-14.7;-16.1;21.4;1.07;5.72;8.01;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8846.280;8845.361;2026-09-01T09:43:57.0Z;3;49.7847326;8.3297138;1.3;26684.4;15.1;10;26731.9;-4.8;-14.2;-15.8;21.2;2.89;4.04;8.01;3.27;5.06;0.408;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8848.280;8847.361;2026-09-01T09:43:59.0Z;3;49.7848005;8.3296431;1.3;26693.9;18.3;10;26741.4;-5.0;-14.1;-15.6;21.4;0.10;2.35;8.00;3.27;5.05;0.408;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8850.280;8849.360;2026-09-01T09:44:01.0Z;3;49.7848971;8.3295545;1.3;26702.6;26.9;10;26750.0;-4.8;-14.4;-15.7;21.3;0.10;0.92;8.01;3.27;5.05;0.409;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8852.280;8851.360;2026-09-01T09:44:03.0Z;3;49.7850399;8.3294566;1.3;26710.3;32.7;10;26757.8;-4.8;-14.6;-15.9;21.2;0.10;0.87;8.01;3.27;5.06;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8854.280;8853.360;2026-09-01T09:44:05.0Z;3;49.7851794;8.3293926;1.3;26719.5;24.6;10;26767.0;-4.9;-14.7;-16.0;21.3;0.10;2.33;8.01;3.27;5.06;0.408;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8856.280;8855.360;2026-09-01T09:44:07.0Z;3;49.7852636;8.3293586;1.3;26728.4;12.2;10;26775.9;-5.0;-14.7;-16.1;21.3;0.10;2.35;8.00;3.27;5.06;0.408;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8858.280;8857.359;2026-09-01T09:44:09.0Z;3;49.7853082;8.3293105;1.3;26736.4;11.1;10;26783.9;-5.0;-15.0;-16.1;21.3;0.49;4.04;7.99;3.27;5.05;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8860.280;8859.359;2026-09-01T09:44:11.0Z;3;49.7853746;8.3292534;1.3;26744.9;18.7;10;26792.4;-4.8;-14.6;-15.9;21.4;0.46;4.04;8.01;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8862.280;8861.358;2026-09-01T09:44:13.0Z;3;49.7854796;8.3292184;1.3;26754.3;23.2;10;26801.8;-4.8;-14.2;-15.7;21.0;0.10;2.35;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8864.280;8863.358;2026-09-01T09:44:15.0Z;3;49.7856057;8.3291745;1.3;26762.1;29.0;10;26809.6;-4.9;-14.2;-15.7;21.3;0.10;2.35;8.00;3.27;5.05;0.406;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8866.280;8865.358;2026-09-01T09:44:17.0Z;3;49.7857482;8.3291123;1.3;26770.0;28.6;10;26817.4;-4.7;-14.4;-15.7;21.0;0.10;1.03;8.00;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8868.280;8867.356;2026-09-01T09:44:19.0Z;3;49.7858615;8.3290834;1.3;26778.5;18.2;10;26826.0;-4.9;-14.4;-15.8;21.1;0.10;0.93;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8870.281;8869.355;2026-09-01T09:44:21.0Z;3;49.7859207;8.3290973;1.3;26786.2;7.8;10;26833.7;-4.9;-14.7;-16.0;21.0;0.10;0.87;8.02;3.27;5.06;0.409;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8872.281;8871.354;2026-09-01T09:44:23.0Z;3;49.7859587;8.3290956;1.3;26794.2;10.3;10;26841.7;-4.5;-14.8;-16.1;20.9;0.10;0.96;8.01;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8874.281;8873.353;2026-09-01T09:44:25.0Z;3;49.7860368;8.3290653;1.3;26803.1;20.4;10;26850.6;-4.9;-14.7;-16.3;20.9;0.10;7.40;8.02;3.27;5.05;0.406;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8876.281;8875.353;2026-09-01T09:44:27.0Z;3;49.7861492;8.3290363;1.3;26810.9;24.3;10;26858.3;-4.9;-14.0;-15.7;21.0;0.10;2.35;8.01;3.27;5.05;0.406;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8878.281;8877.352;2026-09-01T09:44:29.0Z;3;49.7862687;8.3289939;1.3;26818.5;23.5;10;26866.0;-4.8;-14.4;-15.7;21.1;0.10;0.87;8.01;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8880.281;8879.352;2026-09-01T09:44:31.0Z;3;49.7863656;8.3289454;1.3;26827.2;17.2;10;26874.6;-4.9;-14.7;-15.9;20.9;0.10;0.85;8.01;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8882.281;8881.351;2026-09-01T09:44:33.0Z;3;49.7864235;8.3289346;1.3;26835.3;7.8;10;26882.7;-4.8;-14.8;-16.0;21.0;0.10;5.49;8.00;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8884.281;8883.351;2026-09-01T09:44:35.0Z;3;49.7864497;8.3289500;1.3;26843.3;5.4;10;26890.8;-4.9;-14.0;-15.6;21.1;1.07;7.40;8.01;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8886.281;8885.350;2026-09-01T09:44:37.0Z;3;49.7864963;8.3289284;1.3;26852.1;14.5;10;26899.6;-4.9;-13.2;-15.0;21.1;4.87;5.72;8.01;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8888.281;8887.349;2026-09-01T09:44:39.0Z;3;49.7865848;8.3288714;1.3;26860.3;22.4;10;26907.7;-4.9;-12.6;-14.5;21.1;3.58;4.04;8.01;3.27;5.06;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8890.281;8889.347;2026-09-01T09:44:41.0Z;3;49.7867181;8.3288182;1.3;26866.4;29.8;10;26913.9;-4.9;-12.5;-14.3;20.9;0.10;2.35;8.01;3.27;5.05;0.406;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8892.281;8891.345;2026-09-01T09:44:43.0Z;3;49.7868195;8.3287843;1.3;26874.5;16.6;10;26922.0;-4.8;-12.6;-14.4;20.7;0.10;1.01;8.01;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8894.281;8893.344;2026-09-01T09:44:45.0Z;3;49.7868787;8.3287606;1.3;26883.0;8.0;10;26930.4;-4.7;-12.9;-14.6;20.9;0.10;0.83;8.02;3.27;5.06;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8896.281;8895.343;2026-09-01T09:44:47.0Z;3;49.7869085;8.3287592;1.3;26890.2;2.9;9;26937.7;-4.9;-13.0;-14.8;20.7;0.10;0.89;8.01;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8898.281;8897.342;2026-09-01T09:44:49.0Z;3;49.7869376;8.3287896;1.3;26899.9;10.6;10;26947.4;-4.8;-13.4;-15.0;20.9;0.10;1.06;8.00;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8900.281;8899.342;2026-09-01T09:44:51.0Z;3;49.7870107;8.3287890;1.3;26908.2;19.4;10;26955.7;-4.9;-13.1;-15.0;20.6;0.23;7.40;8.01;3.27;5.05;0.408;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8902.281;8901.341;2026-09-01T09:44:53.0Z;3;49.7871092;8.3287393;1.3;26915.8;21.9;10;26963.3;-4.8;-12.4;-14.4;20.8;0.95;4.04;8.01;3.27;5.06;0.409;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8904.281;8903.340;2026-09-01T09:44:55.0Z;3;49.7871874;8.3287133;1.3;26924.7;12.9;10;26972.2;-4.9;-12.5;-14.4;20.7;0.10;1.09;8.00;3.27;5.06;0.408;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8906.281;8905.338;2026-09-01T09:44:57.0Z;3;49.7872332;8.3287358;1.3;26933.1;8.2;10;26980.5;-4.8;-12.7;-14.5;20.5;0.10;0.86;8.01;3.27;5.06;0.408;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8908.281;8907.337;2026-09-01T09:44:59.0Z;3;49.7872605;8.3287712;1.3;26940.9;6.6;10;26988.4;-4.7;-13.0;-14.7;20.4;0.10;0.95;8.01;3.27;5.05;0.406;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8910.281;8909.336;2026-09-01T09:45:01.0Z;3;49.7873037;8.3287866;1.3;26949.7;11.3;10;26997.2;-4.7;-13.2;-14.8;20.3;0.10;7.29;8.01;3.27;5.06;0.408;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8912.281;8911.335;2026-09-01T09:45:03.0Z;3;49.7873756;8.3287787;1.3;26958.2;17.6;10;27005.7;-4.8;-12.2;-14.3;20.8;5.10;5.72;8.01;3.27;5.05;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8914.281;8913.334;2026-09-01T09:45:05.0Z;3;49.7874772;8.3287314;1.3;26965.6;22.5;10;27013.1;-4.9;-11.9;-13.8;20.6;0.10;2.35;8.01;3.27;5.05;0.408;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8916.281;8915.333;2026-09-01T09:45:07.0Z;3;49.7875711;8.3286909;1.3;26974.2;17.1;10;27021.6;-4.9;-12.2;-13.9;20.5;0.10;1.00;8.01;3.27;5.06;0.407;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8918.281;8917.332;2026-09-01T09:45:09.0Z;3;49.7876406;8.3287025;1.3;26982.8;13.1;10;27030.3;-4.7;-12.5;-14.1;20.5;0.10;0.85;8.01;3.27;5.06;0.407;0.367;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8920.281;8919.329;2026-09-01T09:45:11.0Z;3;49.7876916;8.3287635;1.3;26990.3;13.4;10;27037.8;-4.9;-12.7;-14.3;20.6;0.10;0.86;8.01;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8922.281;8921.328;2026-09-01T09:45:13.0Z;3;49.7877431;8.3288323;1.3;26997.9;14.1;10;27045.4;-4.9;-12.7;-14.4;20.3;0.10;0.97;8.01;3.27;5.05;0.407;0.367;0.444;1;0.000;1;0.000;0;0.002;0;0.002
8924.281;8923.327;2026-09-01T09:45:15.0Z;3;49.7878153;8.3288647;1.3;27007.3;16.0;10;27054.8;-4.9;-12.9;-14.5;20.3;0.10;0.98;8.00;3.27;5.05;0.406;0.368;0.445;1;0.000;1;0.000;0;0.002;0;0.002
8926.281;8925.325;2026-09-01T09:45:17.0Z;3;49.7879014;8.3288501;1.3;27015.2;18.7;10;27062.7;-4.9;-12.1;-14.2;20.7;2.12;5.72;8.01;3.27;5.05;0.407;0.368;0.444;1;0.000;1;0.000;0;0.002;0;0.002
